"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "DBH", "DBH_HEIGHT", "DBH_DATE", "DBH_COMMENT", "DBH_SPATIAL_REP_NUMBER", "DBH_SPATIAL_VARIABILITY", "DBH_SPP", "DBH_APPROACH", "DBH_DATE_UNC", 
"US-UMB", "19103", "GRP_DBH", "22.26", "1.37", "20010714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 61 plots but not all species were represented in all plots. Number of P. tremuloides trees = 425", "36", "7.21", "Populus tremuloides", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19106", "GRP_DBH", "14.51", "1.37", "20030714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 20 plots but not all species were represented in all plots.  The plots represented here are different from those from 1997 and 2001.  Number of F. grandifolia trees = 57", "9", "3.52", "Fagus grandifolia", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19110", "GRP_DBH", "13.71", "1.37", "20030714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 20 plots but not all species were represented in all plots.  The plots represented here are different from those from 1997 and 2001.  Number of P. strobus trees = 51", "10", "4.34", "Pinus strobus", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19114", "GRP_DBH", "24.57", "1.37", "20030714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 20 plots but not all species were represented in all plots.  The plots represented here are different from those from 1997 and 2001.  Number of P. grandidentata trees = 394", "19", "8.12", "Populus grandidentata", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19118", "GRP_DBH", "12.67", "1.37", "20030714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 20 plots but not all species were represented in all plots.  The plots represented here are different from those from 1997 and 2001.  Number of P. tremuloides trees = 29.  2 of the 3 plots only had a single P. tremuloides tree.", "3", "2.36", "Populus tremuloides", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19122", "GRP_DBH", "26.88", "1.37", "20030714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 20 plots but not all species were represented in all plots.  The plots represented here are different from those from 1997 and 2001.  Number of Q. rubra trees = 130", "13", "8.25", "Quercus rubra", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19126", "GRP_DBH", "15.6", "1.37", "20030714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 20 plots but not all species were represented in all plots.  The plots represented here are different from those from 1997 and 2001.  Number of Other trees = 22. Other trees represented by 8 species.", "10", "8.99", "Other", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19131", "GRP_DBH", "24.56", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 77 plots but not all species were represented in all plots.  The plots represented here are a combination of plots measured in 2001 and 2003.  Number of P. tremuloides trees = 336", "33", "8.27", "Populus tremuloides", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19135", "GRP_DBH", "20.65", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 77 plots but not all species were represented in all plots.  The plots represented here are a combination of plots measured in 2001 and 2003.  Number of Q. rubra trees = 484", "64", "9.8", "Quercus rubra", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMB", "19139", "GRP_DBH", "13.79", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 77 plots but not all species were represented in all plots.  The plots represented here are a combination of plots measured in 2001 and 2003.  Number of Other trees = 79.  Other trees are represented by 11 species.", "28", "7.39", "Other", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19202", "GRP_DBH", "10.75", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "12", "2.34", "Fagus grandifolia", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19209", "GRP_DBH", "23.63", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "10", "8.52", "Pinus resinosa", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19216", "GRP_DBH", "16.46", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "17", "5.01", "Pinus strobus", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19228", "GRP_DBH", "14.732994077", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "23", "3.5870747201", "Acer rubrum", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19234", "GRP_DBH", "13.804146633", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "7", "3.3258785704", "Acer saccharum", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19240", "GRP_DBH", "21.746428571", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "7", "4.9761185629", "Betula papyrifera", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19250", "GRP_DBH", "45.1", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "1", , "Populus tremuloides", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19256", "GRP_DBH", "24.085912379", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "22", "8.4027514294", "Quercus rubra", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19261", "GRP_DBH", "12.73", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "8", "4.78", "other (6 species)", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19269", "GRP_DBH", "27.05", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "20", "5.16", "Populus grandidentata", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19276", "GRP_DBH", "28.85", "1.37", "19600401", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "2", "9.27", "Populus tremuloides", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", , 
"US-UMd", "19283", "GRP_DBH", "23.97", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "22", "7.97", "Quercus rubra", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19290", "GRP_DBH", "12.64", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "8", "4.77", "other (6 species)", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19292", "GRP_DBH", "11.385164497", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "12", "2.2509130011", "Fagus grandifolia", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19299", "GRP_DBH", "23.641125296", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "10", "8.3972717492", "Pinus resinosa", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19306", "GRP_DBH", "17.211006285", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "17", "5.4910669398", "Pinus strobus", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19313", "GRP_DBH", "30.644639543", "1.37", "20100714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 23 plots but not all species were represented in all plots.", "20", "5.8124725904", "Populus grandidentata", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19322", "GRP_DBH", "14.69", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "23", "3.74", "Acer rubrum", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19331", "GRP_DBH", "13.23", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "7", "3.1", "Acer saccharum", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
"US-UMd", "19338", "GRP_DBH", "20.62", "1.37", "20060714", "Average and standard dev. based soley on plots for which the species existed.  Total N was 22 plots but not all species were represented in all plots.", "15", "5.49", "Betula papyrifera", "Manual measurement of Diameter at breast height (DBH, 1.37m) of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", 
