"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "SWC", "SWC_UNIT", "SWC_PROFILE_ZERO_REF", "SWC_PROFILE_MIN", "SWC_PROFILE_MAX", "SWC_DATE", "SWC_SPATIAL_VARIABILITY", "SWC_SPATIAL_REP_NUMBER", "SWC_APPROACH", 
"US-Var", "21511", "GRP_SWC", "26.8", "Volumetric", , "45", "60", "20070328", "3.5355339059", "2", , 
"US-Var", "21512", "GRP_SWC", "7.325", "Volumetric", , "0", "15", "20070405", "0.74246212025", "2", , 
"US-Var", "21513", "GRP_SWC", "15", "Volumetric", , "15", "30", "20070405", "3.4648232278", "2", , 
"US-Var", "21514", "GRP_SWC", "19", "Volumetric", , "30", "45", "20070405", "1.5556349186", "2", , 
"US-Var", "21515", "GRP_SWC", "25.425", "Volumetric", , "45", "60", "20070405", "1.9445436483", "2", , 
"US-Var", "21516", "GRP_SWC", "5.2", "Volumetric", , "0", "15", "20070501", "2.2627416998", "2", , 
"US-Var", "21517", "GRP_SWC", "11.983333333", "Volumetric", , "15", "30", "20070501", "4.0776491048", "2", , 
"US-Var", "21518", "GRP_SWC", "15.316666667", "Volumetric", , "30", "45", "20070501", "1.9091883092", "2", , 
"US-Var", "21519", "GRP_SWC", "19.283333333", "Volumetric", , "45", "60", "20070501", "3.4176827757", "2", , 
"US-Var", "21520", "GRP_SWC", "1.6333333333", "Volumetric", , "0", "15", "20070531", "1.2727922061", "2", , 
"US-Var", "21521", "GRP_SWC", "7.4", "Volumetric", , "15", "30", "20070531", "2.1213203436", "2", , 
"US-Var", "21522", "GRP_SWC", "10.883333333", "Volumetric", , "30", "45", "20070531", "0.73067700723", "2", , 
"US-Var", "21523", "GRP_SWC", "13.6", "Volumetric", , "45", "60", "20070531", "2.2627416998", "2", , 
"US-Var", "21524", "GRP_SWC", "1.275", "Volumetric", , "0", "15", "20070623", "0.88388347648", "2", , 
"US-Var", "21525", "GRP_SWC", "6.375", "Volumetric", , "15", "30", "20070623", "2.0152543264", "2", , 
"US-Var", "21526", "GRP_SWC", "9.875", "Volumetric", , "30", "45", "20070623", "2.0859650045", "2", , 
"US-Var", "21527", "GRP_SWC", "15.775", "Volumetric", , "45", "60", "20070623", "0.38890872965", "2", , 
"US-Var", "21528", "GRP_SWC", "3.65", "Volumetric", , "0", "15", "20071107", "1.1313708499", "2", , 
"US-Var", "21529", "GRP_SWC", "6.225", "Volumetric", , "15", "30", "20071107", "2.4395183951", "2", , 
"US-Var", "21530", "GRP_SWC", "10.65", "Volumetric", , "30", "45", "20071107", "0.98994949366", "2", , 
"US-Var", "21531", "GRP_SWC", "13.675", "Volumetric", , "45", "60", "20071107", "2.2980970389", "2", , 
"US-Var", "21532", "GRP_SWC", "3.8616666667", "Volumetric", , "0", "15", "20071129", "2.3169532197", "2", , 
"US-Var", "21533", "GRP_SWC", "11.633333333", "Volumetric", , "15", "30", "20071129", "2.7812866727", "2", , 
"US-Var", "21534", "GRP_SWC", "10.433333333", "Volumetric", , "30", "45", "20071129", "2.1213203436", "2", , 
"US-Var", "21535", "GRP_SWC", "15.083333333", "Volumetric", , "45", "60", "20071129", "0.30641293851", "2", , 
"US-Var", "21536", "GRP_SWC", "25.7", "Volumetric", , "0", "15", "20080130", "0.98994949366", "2", , 
"US-Var", "21537", "GRP_SWC", "31.35", "Volumetric", , "15", "30", "20080130", "3.8890872965", "2", , 
"US-Var", "21538", "GRP_SWC", "32.5", "Volumetric", , "30", "45", "20080130", "0.56568542495", "2", , 
"US-Var", "21539", "GRP_SWC", "36.7", "Volumetric", , "45", "60", "20080130", "1.8384776311", "2", , 
"US-Var", "21540", "GRP_SWC", "7.9", "Volumetric", , "0", "15", "20080404", "1.2727922061", "2", , 
"US-Var", "21541", "GRP_SWC", "18.5", "Volumetric", , "15", "30", "20080404", "1.2727922061", "2", , 
"US-Var", "21542", "GRP_SWC", "22.333333333", "Volumetric", , "30", "45", "20080404", "0.75424723327", "2", , 
"US-Var", "21543", "GRP_SWC", "27.866666667", "Volumetric", , "45", "60", "20080404", "3.2055507414", "2", , 
"US-Var", "21544", "GRP_SWC", "3.1333333333", "Volumetric", , "0", "15", "20080420", "0.75424723327", "2", , 
"US-Var", "21545", "GRP_SWC", "11.75", "Volumetric", , "15", "30", "20080420", "0.35355339059", "2", , 
"US-Var", "21546", "GRP_SWC", "17.966666667", "Volumetric", , "30", "45", "20080420", "0.51854497287", "2", , 
"US-Var", "21547", "GRP_SWC", "23.45", "Volumetric", , "45", "60", "20080420", "2.1920310217", "2", , 
"US-Var", "21548", "GRP_SWC", "1.65", "Volumetric", , "0", "15", "20080506", "0.63639610307", "2", , 
"US-Var", "21549", "GRP_SWC", "8.6", "Volumetric", , "15", "30", "20080506", "1.767766953", "2", , 
"US-Var", "21550", "GRP_SWC", "15.425", "Volumetric", , "30", "45", "20080506", "0.10606601718", "2", , 
"US-Var", "21551", "GRP_SWC", "20.2", "Volumetric", , "45", "60", "20080506", "1.2727922061", "2", , 
"US-Var", "21552", "GRP_SWC", "4.35", "Volumetric", , "0", "15", "20080531", "1.3435028843", "2", , 
"US-Var", "21553", "GRP_SWC", "7.65", "Volumetric", , "15", "30", "20080531", "1.4849242405", "2", , 
"US-Var", "21554", "GRP_SWC", "12.716666667", "Volumetric", , "30", "45", "20080531", "0.58925565099", "2", , 
"US-Var", "21555", "GRP_SWC", "17.65", "Volumetric", , "45", "60", "20080531", "0.49497474683", "2", , 
"US-Var", "21556", "GRP_SWC", "2.6", "Volumetric", , "0", "15", "20080627", "2.2627416998", "2", , 
"US-Var", "21557", "GRP_SWC", "6.9", "Volumetric", , "15", "30", "20080627", "0.84852813742", "2", , 
"US-Var", "21558", "GRP_SWC", "12.266666667", "Volumetric", , "30", "45", "20080627", "1.0842303978", "2", , 
"US-Var", "21559", "GRP_SWC", "19.683333333", "Volumetric", , "45", "60", "20080627", "1.9563287613", "2", , 
"US-Var", "21560", "GRP_SWC", "8.28895", "Volumetric", , "0", "15", "20080712", "1.2922022873", "2", , 
"US-Var", "21561", "GRP_SWC", "7.172175", "Volumetric", , "15", "30", "20080712", "2.0100924469", "2", , 
"US-Var", "21562", "GRP_SWC", "20.573475", "Volumetric", , "30", "45", "20080712", "1.1486242554", "2", , 
"US-Var", "21563", "GRP_SWC", "27.1726", "Volumetric", , "45", "60", "20080712", "1.5793583511", "2", , 
"US-Var", "21564", "GRP_SWC", "0.8", "Volumetric", , "0", "15", "20080731", "0.14142135624", "2", , 
"US-Var", "21565", "GRP_SWC", "6.9", "Volumetric", , "15", "30", "20080731", "1.2727922061", "2", , 
"US-Var", "21566", "GRP_SWC", "12.3", "Volumetric", , "30", "45", "20080731", "0.42426406871", "2", , 
"US-Var", "21567", "GRP_SWC", "20.45", "Volumetric", , "45", "60", "20080731", "1.6263455967", "2", , 
"US-Var", "21568", "GRP_SWC", "0.65", "Volumetric", , "0", "15", "20080806", "0.77781745931", "2", , 
"US-Var", "21569", "GRP_SWC", "6.75", "Volumetric", , "15", "30", "20080806", "1.0606601718", "2", , 
"US-Var", "21570", "GRP_SWC", "12.325", "Volumetric", , "30", "45", "20080806", "0.74246212025", "2", , 
"US-Var", "21571", "GRP_SWC", "20.225", "Volumetric", , "45", "60", "20080806", "1.0960155108", "2", , 
"US-Var", "21572", "GRP_SWC", "1", "Volumetric", , "0", "15", "20080904", "0.42426406871", "2", , 
"US-Var", "21573", "GRP_SWC", "6.1", "Volumetric", , "15", "30", "20080904", "1.5556349186", "2", , 
"US-Var", "21574", "GRP_SWC", "12.4", "Volumetric", , "30", "45", "20080904", "0.28284271247", "2", , 
"US-Var", "21575", "GRP_SWC", "20.85", "Volumetric", , "45", "60", "20080904", "1.3435028843", "2", , 
"US-Var", "21576", "GRP_SWC", "0.65", "Volumetric", , "0", "15", "20080919", "0.77781745931", "2", , 
"US-Var", "21577", "GRP_SWC", "6.75", "Volumetric", , "15", "30", "20080919", "1.0606601718", "2", , 
"US-Var", "21578", "GRP_SWC", "12.325", "Volumetric", , "30", "45", "20080919", "0.74246212025", "2", , 
"US-Var", "21579", "GRP_SWC", "20.225", "Volumetric", , "45", "60", "20080919", "1.0960155108", "2", , 
"US-Var", "21580", "GRP_SWC", "2.4266666667", "Volumetric", , "0", "15", "20081030", "1.9893270777", "2", , 
"US-Var", "21581", "GRP_SWC", "6.6", "Volumetric", , "15", "30", "20081030", "0.42426406871", "2", , 
"US-Var", "21582", "GRP_SWC", "10.436666667", "Volumetric", , "30", "45", "20081030", "1.5980613255", "2", , 
"US-Var", "21583", "GRP_SWC", "16.411666667", "Volumetric", , "45", "60", "20081030", "5.0746696663", "2", , 
"US-Var", "21584", "GRP_SWC", "9.7333333333", "Volumetric", , "0", "15", "20081113", "2.2156012477", "2", , 
"US-Var", "21585", "GRP_SWC", "19.35", "Volumetric", , "15", "30", "20081113", "3.8890872965", "2", , 
"US-Var", "21586", "GRP_SWC", "16.166666667", "Volumetric", , "30", "45", "20081113", "1.6499158228", "2", , 
"US-Var", "21587", "GRP_SWC", "20.116666667", "Volumetric", , "45", "60", "20081113", "1.3435028843", "2", , 
"US-Var", "21588", "GRP_SWC", "6.95", "Volumetric", , "0", "15", "20081126", "4.7376154339", "2", , 
"US-Var", "21589", "GRP_SWC", "16.95", "Volumetric", , "15", "30", "20081126", "3.4648232278", "2", , 
"US-Var", "21590", "GRP_SWC", "19.4", "Volumetric", , "30", "45", "20081126", "0.14142135624", "2", , 
"US-Var", "21591", "GRP_SWC", "20.75", "Volumetric", , "45", "60", "20081126", "0.77781745931", "2", , 
"US-Var", "21592", "GRP_SWC", "4.05", "Volumetric", , "0", "15", "20081211", "3.0405591591", "2", , 
"US-Var", "21593", "GRP_SWC", "16.75", "Volumetric", , "15", "30", "20081211", "2.8991378029", "2", , 
"US-Var", "21594", "GRP_SWC", "16.75", "Volumetric", , "30", "45", "20081211", "2.38059283", "2", , 
"US-Var", "21595", "GRP_SWC", "20.683333333", "Volumetric", , "45", "60", "20081211", "0.25927248644", "2", , 
"US-Var", "21596", "GRP_SWC", "6.95", "Volumetric", , "0", "15", "20090108", "4.7376154339", "2", , 
"US-Var", "21597", "GRP_SWC", "16.95", "Volumetric", , "15", "30", "20090108", "3.4648232278", "2", , 
"US-Var", "21598", "GRP_SWC", "19.4", "Volumetric", , "30", "45", "20090108", "0.14142135624", "2", , 
"US-Var", "21599", "GRP_SWC", "20.75", "Volumetric", , "45", "60", "20090108", "0.77781745931", "2", , 
"US-Var", "21600", "GRP_SWC", "31.416666667", "Volumetric", , "0", "15", "20090210", "11.997245054", "2", , 
"US-Var", "21601", "GRP_SWC", "26.616666667", "Volumetric", , "15", "30", "20090210", "1.2492219801", "2", , 
"US-Var", "21602", "GRP_SWC", "30.833333333", "Volumetric", , "30", "45", "20090210", "4.0069384267", "2", , 
"US-Var", "21603", "GRP_SWC", "38.1", "Volumetric", , "45", "60", "20090210", "4.6669047558", "2", , 
"US-Var", "21604", "GRP_SWC", "24.516666667", "Volumetric", , "0", "15", "20090227", "4.3604918173", "2", , 
"US-Var", "21605", "GRP_SWC", "30.058333333", "Volumetric", , "15", "30", "20090227", "2.6752206555", "2", , 
"US-Var", "21606", "GRP_SWC", "32.95", "Volumetric", , "30", "45", "20090227", "5.8689862838", "2", , 
"US-Var", "21607", "GRP_SWC", "36.875", "Volumetric", , "45", "60", "20090227", "0.88388347648", "2", , 
"US-Var", "21608", "GRP_SWC", "13.325", "Volumetric", , "0", "15", "20090327", "1.0960155108", "2", , 
"US-Var", "21609", "GRP_SWC", "20.725", "Volumetric", , "15", "30", "20090327", "2.5102290732", "2", , 
"US-Var", "21610", "GRP_SWC", "22.85", "Volumetric", , "30", "45", "20090327", "3.4648232278", "2", , 
"US-Var", "21611", "GRP_SWC", "30.95", "Volumetric", , "45", "60", "20090327", "3.2526911935", "2", , 
"US-Var", "21612", "GRP_SWC", "6.175", "Volumetric", , "0", "15", "20090403", "5.5507882323", "2", , 
"US-Var", "21613", "GRP_SWC", "16.25", "Volumetric", , "15", "30", "20090403", "2.2627416998", "2", , 
"US-Var", "21614", "GRP_SWC", "19.75", "Volumetric", , "30", "45", "20090403", "2.4748737342", "2", , 
"US-Var", "21615", "GRP_SWC", "27.575", "Volumetric", , "45", "60", "20090403", "3.5001785669", "2", , 
"US-Var", "21616", "GRP_SWC", "11.083333333", "Volumetric", , "0", "15", "20090417", "1.5792051446", "2", , 
"US-Var", "21617", "GRP_SWC", "19.15", "Volumetric", , "15", "30", "20090417", "3.1819805153", "2", , 
"US-Var", "21618", "GRP_SWC", "22.216666667", "Volumetric", , "30", "45", "20090417", "0.96637926762", "2", , 
"US-Var", "21619", "GRP_SWC", "21.45", "Volumetric", , "45", "60", "20090417", "3.0876996112", "2", , 
"US-Var", "21620", "GRP_SWC", "11.35", "Volumetric", , "0", "15", "20090507", "1.4849242405", "2", , 
"US-Var", "21621", "GRP_SWC", "15.95", "Volumetric", , "15", "30", "20090507", "0.21213203436", "2", , 
"US-Var", "21622", "GRP_SWC", "15.95", "Volumetric", , "30", "45", "20090507", "2.3334523779", "2", , 
"US-Var", "21623", "GRP_SWC", "21.8", "Volumetric", , "45", "60", "20090507", "1.4142135624", "2", , 
"US-Var", "21624", "GRP_SWC", "2.375", "Volumetric", , "0", "15", "20090527", "0.60104076401", "2", , 
"US-Var", "21625", "GRP_SWC", "6.525", "Volumetric", , "15", "30", "20090527", "2.2273863607", "2", , 
"US-Var", "21626", "GRP_SWC", "9.3", "Volumetric", , "30", "45", "20090527", "4.2426406871", "2", , 
"US-Var", "21627", "GRP_SWC", "17.275", "Volumetric", , "45", "60", "20090527", "0.88388347648", "2", , 
"US-Var", "21628", "GRP_SWC", "2.25", "Volumetric", , "0", "15", "20090609", "1.4849242405", "2", , 
"US-Var", "21629", "GRP_SWC", "6.325", "Volumetric", , "15", "30", "20090609", "2.5102290732", "2", , 
"US-Var", "21630", "GRP_SWC", "16.825", "Volumetric", , "30", "45", "20090609", "0.67175144213", "2", , 
"US-Var", "21631", "GRP_SWC", "8.975", "Volumetric", , "45", "60", "20090609", "3.1466251763", "2", , 
"US-Var", "21632", "GRP_SWC", "21.3", "Volumetric", , "0", "15", "20090621", "26.30437226", "2", , 
"US-Var", "21633", "GRP_SWC", "6.75", "Volumetric", , "15", "30", "20090621", "2.3334523779", "2", , 
"US-Var", "21634", "GRP_SWC", "9.25", "Volumetric", , "30", "45", "20090621", "3.1819805153", "2", , 
"US-Var", "21635", "GRP_SWC", "13.9", "Volumetric", , "45", "60", "20090621", "4.3840620434", "2", , 
"US-Var", "21636", "GRP_SWC", "1.25", "Volumetric", , "0", "15", "20090705", "0.91923881554", "2", , 
"US-Var", "21637", "GRP_SWC", "7.85", "Volumetric", , "15", "30", "20090705", "2.6162950904", "2", , 
"US-Var", "21638", "GRP_SWC", "10.2", "Volumetric", , "30", "45", "20090705", "2.1213203436", "2", , 
"US-Var", "21639", "GRP_SWC", "18.05", "Volumetric", , "45", "60", "20090705", "1.4849242405", "2", , 
"US-Var", "21640", "GRP_SWC", "2.1", "Volumetric", , "0", "15", "20090802", "1.0606601718", "2", , 
"US-Var", "21641", "GRP_SWC", "6.225", "Volumetric", , "15", "30", "20090802", "2.0152543264", "2", , 
"US-Var", "21642", "GRP_SWC", "10.65", "Volumetric", , "30", "45", "20090802", "3.1819805153", "2", , 
"US-Var", "21643", "GRP_SWC", "18.4", "Volumetric", , "45", "60", "20090802", "1.1313708499", "2", , 
"US-Var", "21644", "GRP_SWC", "2.15", "Volumetric", , "0", "15", "20090907", "0.91923881554", "2", , 
"US-Var", "21645", "GRP_SWC", "5.85", "Volumetric", , "15", "30", "20090907", "2.3334523779", "2", , 
"US-Var", "21646", "GRP_SWC", "10.2", "Volumetric", , "30", "45", "20090907", "2.969848481", "2", , 
"US-Var", "21647", "GRP_SWC", "19.2", "Volumetric", , "45", "60", "20090907", "1.4142135624", "2", , 
"US-Var", "21648", "GRP_SWC", "1.75", "Volumetric", , "0", "15", "20091002", "1.0606601718", "2", , 
"US-Var", "21649", "GRP_SWC", "5.4", "Volumetric", , "15", "30", "20091002", "2.8284271247", "2", , 
"US-Var", "21650", "GRP_SWC", "9.2166666667", "Volumetric", , "30", "45", "20091002", "2.3334523779", "2", , 
"US-Var", "21651", "GRP_SWC", "18.85", "Volumetric", , "45", "60", "20091002", "1.4849242405", "2", , 
"US-Var", "21652", "GRP_SWC", "7.075", "Volumetric", , "0", "15", "20091022", "4.5608387387", "2", , 
"US-Var", "21653", "GRP_SWC", "11.425", "Volumetric", , "15", "30", "20091022", "5.7629202667", "2", , 
"US-Var", "21654", "GRP_SWC", "8.95", "Volumetric", , "30", "45", "20091022", "2.7577164466", "2", , 
"US-Var", "21655", "GRP_SWC", "17.2", "Volumetric", , "45", "60", "20091022", "1.4142135624", "2", , 
"US-Var", "21656", "GRP_SWC", "4.75", "Volumetric", , "0", "15", "20091105", "3.7476659403", "2", , 
"US-Var", "21657", "GRP_SWC", "10.4", "Volumetric", , "15", "30", "20091105", "4.5254833996", "2", , 
"US-Var", "21658", "GRP_SWC", "9.1", "Volumetric", , "30", "45", "20091105", "3.3941125497", "2", , 
"US-Var", "21659", "GRP_SWC", "17.65", "Volumetric", , "45", "60", "20091105", "1.202081528", "2", , 
"US-Var", "21660", "GRP_SWC", "10.225", "Volumetric", , "0", "15", "20091129", "6.3286056916", "2", , 
"US-Var", "21661", "GRP_SWC", "14.55", "Volumetric", , "15", "30", "20091129", "1.767766953", "2", , 
"US-Var", "21662", "GRP_SWC", "13.225", "Volumetric", , "30", "45", "20091129", "0.67175144213", "2", , 
"US-Var", "21663", "GRP_SWC", "18.75", "Volumetric", , "45", "60", "20091129", "1.4142135624", "2", , 
"US-Var", "21664", "GRP_SWC", "23.416666667", "Volumetric", , "0", "15", "20091222", "7.3774807504", "2", , 
"US-Var", "21665", "GRP_SWC", "26", "Volumetric", , "15", "30", "20091222", "5.939696962", "2", , 
"US-Var", "21666", "GRP_SWC", "24.033333333", "Volumetric", , "30", "45", "20091222", "5.7039947016", "2", , 
"US-Var", "21667", "GRP_SWC", "23.783333333", "Volumetric", , "45", "60", "20091222", "3.7005254882", "2", , 
"US-Var", "21668", "GRP_SWC", "19.083333333", "Volumetric", , "0", "15", "20100108", "0.30641293851", "2", , 
"US-Var", "21669", "GRP_SWC", "24.85", "Volumetric", , "15", "30", "20100108", "3.1819805153", "2", , 
"US-Var", "21670", "GRP_SWC", "27.425", "Volumetric", , "30", "45", "20100108", "1.0253048327", "2", , 
"US-Var", "21671", "GRP_SWC", "27.4", "Volumetric", , "45", "60", "20100108", "0.70710678119", "2", , 
"US-Var", "21672", "GRP_SWC", "28.283333333", "Volumetric", , "0", "15", "20100210", "1.814907405", "2", , 
"US-Var", "21673", "GRP_SWC", "29.266666667", "Volumetric", , "15", "30", "20100210", "1.2256517541", "2", , 
"US-Var", "21674", "GRP_SWC", "30.716666667", "Volumetric", , "30", "45", "20100210", "3.9833682007", "2", , 
"US-Var", "21675", "GRP_SWC", "37.333333333", "Volumetric", , "45", "60", "20100210", "1.1313708499", "2", , 
"US-Var", "21676", "GRP_SWC", "27.916666667", "Volumetric", , "0", "15", "20100305", "0.96637926762", "2", , 
"US-Var", "21677", "GRP_SWC", "30.816666667", "Volumetric", , "15", "30", "20100305", "2.2863119258", "2", , 
"US-Var", "21678", "GRP_SWC", "34.133333333", "Volumetric", , "30", "45", "20100305", "3.6298148101", "2", , 
"US-Var", "21679", "GRP_SWC", "34.1", "Volumetric", , "45", "60", "20100305", "0.32998316455", "2", , 
"US-Var", "21680", "GRP_SWC", "21.525", "Volumetric", , "0", "15", "20100321", "2.1566756826", "2", , 
"US-Var", "21681", "GRP_SWC", "26.3", "Volumetric", , "15", "30", "20100321", "3.0405591591", "2", , 
"US-Var", "21682", "GRP_SWC", "30.025", "Volumetric", , "30", "45", "20100321", "7.1064231509", "2", , 
"US-Var", "21683", "GRP_SWC", "34.475", "Volumetric", , "45", "60", "20100321", "1.0960155108", "2", , 
"US-Var", "21684", "GRP_SWC", "17.075", "Volumetric", , "0", "15", "20100402", "6.1871843354", "2", , 
"US-Var", "21685", "GRP_SWC", "23.85", "Volumetric", , "15", "30", "20100402", "0.21213203436", "2", , 
"US-Var", "21686", "GRP_SWC", "22.725", "Volumetric", , "30", "45", "20100402", "5.338656198", "2", , 
"US-Var", "21687", "GRP_SWC", "34.825", "Volumetric", , "45", "60", "20100402", "1.166726189", "2", , 
"US-Var", "21688", "GRP_SWC", "25.4", "Volumetric", , "0", "15", "20100430", "3.5355339059", "2", , 
"US-Var", "21689", "GRP_SWC", "29.125", "Volumetric", , "15", "30", "20100430", "2.4395183951", "2", , 
"US-Var", "21690", "GRP_SWC", "31.625", "Volumetric", , "30", "45", "20100430", "1.6617009358", "2", , 
"US-Var", "21691", "GRP_SWC", "37.825", "Volumetric", , "45", "60", "20100430", "3.6415999231", "2", , 
"US-Var", "21692", "GRP_SWC", "10.7", "Volumetric", , "0", "15", "20100528", "2.8284271247", "2", , 
"US-Var", "21693", "GRP_SWC", "16.775", "Volumetric", , "15", "30", "20100528", "0.9545941546", "2", , 
"US-Var", "21694", "GRP_SWC", "19.15", "Volumetric", , "30", "45", "20100528", "3.7476659403", "2", , 
"US-Var", "21695", "GRP_SWC", "25.25", "Volumetric", , "45", "60", "20100528", "3.4648232278", "2", , 
"US-Var", "21696", "GRP_SWC", "3.1333333333", "Volumetric", , "0", "15", "20100610", "1.7441967269", "2", , 
"US-Var", "21697", "GRP_SWC", "12.85", "Volumetric", , "15", "30", "20100610", "0.070710678119", "2", , 
"US-Var", "21698", "GRP_SWC", "14.566666667", "Volumetric", , "30", "45", "20100610", "3.0641293851", "2", , 
"US-Var", "21699", "GRP_SWC", "27.933333333", "Volumetric", , "45", "60", "20100610", , "1", , 
"US-Var", "21700", "GRP_SWC", "3", "Volumetric", , "0", "15", "20100624", , "1", , 
"US-Var", "21701", "GRP_SWC", "11.8", "Volumetric", , "15", "30", "20100624", , "1", , 
"US-Var", "21702", "GRP_SWC", "15.9", "Volumetric", , "30", "45", "20100624", , "1", , 
"US-Var", "21703", "GRP_SWC", "25.6", "Volumetric", , "45", "60", "20100624", , "1", , 
"US-Var", "21704", "GRP_SWC", "0.925", "Volumetric", , "0", "15", "20100814", , "1", , 
"US-Var", "21705", "GRP_SWC", "11.65", "Volumetric", , "15", "30", "20100814", , "1", , 
"US-Var", "21706", "GRP_SWC", "16.5", "Volumetric", , "30", "45", "20100814", , "1", , 
"US-Var", "21707", "GRP_SWC", "28.4", "Volumetric", , "45", "60", "20100814", , "1", , 
"US-Var", "21708", "GRP_SWC", "0.35", "Volumetric", , "0", "15", "20100902", , "1", , 
"US-Var", "21709", "GRP_SWC", "11.8", "Volumetric", , "15", "30", "20100902", , "1", , 
"US-Var", "21710", "GRP_SWC", "15.8", "Volumetric", , "30", "45", "20100902", , "1", , 
"US-Var", "21711", "GRP_SWC", "28.5", "Volumetric", , "45", "60", "20100902", , "1", , 
"US-Var", "21712", "GRP_SWC", "0.33333333333", "Volumetric", , "0", "15", "20101007", , "1", , 
"US-Var", "21713", "GRP_SWC", "11.3", "Volumetric", , "15", "30", "20101007", , "1", , 
"US-Var", "21714", "GRP_SWC", "15.333333333", "Volumetric", , "30", "45", "20101007", , "1", , 
"US-Var", "21715", "GRP_SWC", "28.4", "Volumetric", , "45", "60", "20101007", , "1", , 
"US-Var", "21716", "GRP_SWC", "19.7", "Volumetric", , "0", "15", "20101028", , "1", , 
"US-Var", "21717", "GRP_SWC", "26.033333333", "Volumetric", , "15", "30", "20101028", , "1", , 
"US-Var", "21718", "GRP_SWC", "25.2", "Volumetric", , "30", "45", "20101028", , "1", , 
"US-Var", "21719", "GRP_SWC", "33.966666667", "Volumetric", , "45", "60", "20101028", , "1", , 
"US-Var", "21720", "GRP_SWC", "12.6875", "Volumetric", , "0", "15", "20101112", "8.9457974305", "4", , 
"US-Var", "21721", "GRP_SWC", "19.3125", "Volumetric", , "15", "30", "20101112", "10.069456705", "4", , 
"US-Var", "21722", "GRP_SWC", "19.520833333", "Volumetric", , "30", "45", "20101112", "11.243593855", "4", , 
"US-Var", "21723", "GRP_SWC", "22.466666667", "Volumetric", , "45", "60", "20101112", "10.68097998", "3", , 
"US-Var", "21724", "GRP_SWC", "18.566666667", "Volumetric", , "0", "15", "20101202", "11.620491957", "3", , 
"US-Var", "21725", "GRP_SWC", "22.95", "Volumetric", , "15", "30", "20101202", "10.617556216", "3", , 
"US-Var", "21726", "GRP_SWC", "24.55", "Volumetric", , "30", "45", "20101202", "10.764873432", "3", , 
"US-Var", "21727", "GRP_SWC", "35.983333333", "Volumetric", , "45", "60", "20101202", "7.1579210203", "3", , 
"US-Var", "21728", "GRP_SWC", "22.6", "Volumetric", , "0", "15", "20101230", "12.586971512", "4", , 
"US-Var", "21729", "GRP_SWC", "22.558333333", "Volumetric", , "15", "30", "20101230", "13.058681659", "4", , 
"US-Var", "21730", "GRP_SWC", "39.025", "Volumetric", , "30", "45", "20101230", "25.223715692", "4", , 
"US-Var", "21731", "GRP_SWC", "40.208333333", "Volumetric", , "45", "60", "20101230", "8.4133656893", "4", , 
"US-Var", "21732", "GRP_SWC", "22.6", "Volumetric", , "0", "15", "20110119", "12.586971512", "4", , 
"US-Var", "21733", "GRP_SWC", "22.558333333", "Volumetric", , "15", "30", "20110119", "13.058681659", "4", , 
"US-Var", "21734", "GRP_SWC", "39.025", "Volumetric", , "30", "45", "20110119", "25.223715692", "4", , 
"US-Var", "21735", "GRP_SWC", "40.208333333", "Volumetric", , "45", "60", "20110119", "8.4133656893", "4", , 
"US-Var", "21736", "GRP_SWC", "16.966666667", "Volumetric", , "0", "15", "20110222", "14.776257232", "4", , 
"US-Var", "21737", "GRP_SWC", "21.058333333", "Volumetric", , "15", "30", "20110222", "12.812678183", "4", , 
"US-Var", "21738", "GRP_SWC", "24.125", "Volumetric", , "30", "45", "20110222", "9.8163648322", "4", , 
"US-Var", "21739", "GRP_SWC", "31.6", "Volumetric", , "45", "60", "20110222", "9.4798421615", "4", , 
"US-Var", "21740", "GRP_SWC", "18.675", "Volumetric", , "0", "15", "20110308", "15.508549016", "4", , 
"US-Var", "21741", "GRP_SWC", "22.3", "Volumetric", , "15", "30", "20110308", "12.012493496", "4", , 
"US-Var", "21742", "GRP_SWC", "25.933333333", "Volumetric", , "30", "45", "20110308", "10.367899176", "4", , 
"US-Var", "21743", "GRP_SWC", "37.766666667", "Volumetric", , "45", "60", "20110308", "5.5315258092", "4", , 
"US-Var", "21744", "GRP_SWC", "18.5625", "Volumetric", , "0", "15", "20110330", "15.081300508", "4", , 
"US-Var", "21745", "GRP_SWC", "22.3375", "Volumetric", , "15", "30", "20110330", "10.609694859", "4", , 
"US-Var", "21746", "GRP_SWC", "25.7875", "Volumetric", , "30", "45", "20110330", "8.619200949", "4", , 
"US-Var", "21747", "GRP_SWC", "32.0875", "Volumetric", , "45", "60", "20110330", "10.648581674", "4", , 
"US-Var", "21748", "GRP_SWC", "11.4125", "Volumetric", , "0", "15", "20110415", "7.3493055227", "4", , 
"US-Var", "21749", "GRP_SWC", "16.2", "Volumetric", , "15", "30", "20110415", "9.0184071025", "4", , 
"US-Var", "21750", "GRP_SWC", "20.3875", "Volumetric", , "30", "45", "20110415", "9.1264610702", "4", , 
"US-Var", "21751", "GRP_SWC", "25.525", "Volumetric", , "45", "60", "20110415", "5.9708318795", "4", , 
"US-Var", "21752", "GRP_SWC", "2.375", "Volumetric", , "0", "15", "20110510", "2.1592822882", "4", , 
"US-Var", "21753", "GRP_SWC", "7.0125", "Volumetric", , "15", "30", "20110510", "4.374619031", "4", , 
