"","DOY_S","meanAT2","meanAT6","sum_R","rain_events","meanRH2","meanRH6","meanSWC5","meanSWC15","meanSWC30","meanST5","meanST15","meanST30","meanNEE","meanGPP","meanRECO","sdReco","Season","high_day","Rain_DOY","Pulse_Days"
"225",232,28.939375,30.0052083333333,0,0,20.5283018777083,18.8439748839583,7.17916666666667,7.96875,14.01875,29.5083333333333,28.51875,27.58125,-0.511416886983333,2.11091670329167,1.59949981627083,0.564784116522725,"Summer",0,0,0
"226",233,26.2935416666667,27.2629166666667,21.844,3,40.5318780770833,37.3315757116667,13.0583333333333,8.95833333333333,14.4041666666667,28.3770833333333,28.4625,27.9791666666667,-0.197773682053542,2.27610552796542,2.07833184597917,0.499238592095711,"Summer",1,233,1
"227",234,23.31625,24.2789583333333,0,0,55.870634875625,53.4486250589583,18.4020833333333,10.025,17.2395833333333,25.4583333333333,25.7208333333333,26.4625,-0.530916469157042,2.92091319425,2.38999672514583,0.567136312028367,"Summer",0,0,0
"228",235,21.1997916666667,21.85,8.001,8,66.0271376779167,64.6512000077083,16.4229166666667,9.51666666666667,17.9583333333333,24.5791666666667,24.8770833333333,25.5875,-0.885904828247563,3.08672663461667,2.20082180635417,0.948513383145634,"Summer",1,235,1
"229",236,21.2733333333333,21.9014583333333,0,0,68.6075571572917,67.446004475625,17.6041666666667,10.2541666666667,18.4,24.4270833333333,24.0145833333333,24.9229166666667,-1.43106814602542,3.95925505914542,2.52818691272917,0.616912222879253,"Summer",0,0,0
"230",237,23.029375,23.6383333333333,0,0,66.247787300625,65.7228786558333,14.7354166666667,9.46458333333333,18.3,25.46875,24.51875,25.0395833333333,-2.38525994343125,4.6889040530625,2.30364410964583,0.5079695493934,"Summer",0,0,0
"231",238,25.6002083333333,26.4927083333333,0,0,49.6606405554167,47.4764372954167,12.44375,8.61458333333333,17.7625,26.7083333333333,25.3625,25.5833333333333,-2.48434897559167,4.97579721179375,2.49144823616667,0.411987067222815,"Summer",0,0,0
"232",239,26.849375,27.98625,0,0,39.7016045947917,36.6791575845833,10.53125,8.0875,17.4957446808511,27.3708333333333,26.3208333333333,26.15,-1.44762266337083,4.30021711370625,2.85259445016667,0.800336625635094,"Summer",0,0,0
"233",240,22.6883333333333,23.6360416666667,12.065,7,60.6377222433333,58.5075779297917,11.1125,8.27708333333333,NA,25.6104166666667,25.8895833333333,26.1083333333333,-0.27445227433875,3.30568239649875,3.0312301220625,1.1345301769489,"Summer",1,240,1
"234",241,23.035,23.7160416666667,0.635,2,58.08477496875,56.3330580883333,18.7895833333333,10.39375,NA,24.4854166666667,24.2166666666667,24.9520833333333,-1.23536891560625,5.02643757992292,3.7910686646875,1.65789922153624,"Summer",0,0,0
"235",242,24.0747916666667,25.0685416666667,0,0,52.835016666875,49.6663320933333,15.2666666666667,9.475,NA,24.9604166666667,24.1791666666667,24.8708333333333,-1.36877419331042,4.81536929694167,3.44659510395833,0.692271769760339,"Summer",0,0,0
"236",243,24.8566666666667,25.6552083333333,0,0,49.5284876225,47.8491017854167,12.6104166666667,8.78541666666667,NA,25.6895833333333,24.8125,25.0541666666667,-1.80021548478063,5.03594987251667,3.2357343878125,0.807679909659344,"Summer",0,0,0
"237",244,24.53375,25.2772916666667,0,0,48.1129355802083,46.7546226022917,10.475,8.45625,NA,26.0354166666667,25.4416666666667,25.3666666666667,-1.22615840968333,3.67328816226729,2.44712975258333,0.569023287587912,"Summer",0,0,0
"238",245,24.4010416666667,25.2439583333333,0,0,46.339406028125,44.8610778997917,9.07083333333333,8.4875,NA,25.94375,25.6041666666667,25.4229166666667,-1.19933402789792,2.98588098401667,1.78654695610417,0.392409987070754,"Summer",0,0,0
"239",246,25.0322916666667,26.063125,0,0,43.967180295,41.953115503125,8.42083333333333,8.48958333333333,NA,26.2333333333333,25.8208333333333,25.5104166666667,-1.09981432200396,2.47902915381875,1.3792148318125,0.198908689223985,"Summer",0,0,0
"240",247,26.5247916666667,27.276875,0,0,28.3878577529167,26.9671622679167,8.01875,8.42708333333333,NA,26.9625,26.2708333333333,25.7104166666667,-0.854479877120833,2.40670651268438,1.5522266356875,0.33190028892575,"Summer",0,0,0
"241",248,26.3708333333333,27.048125,0,0,27.3536701414583,26.3195302322917,7.65416666666667,8.33125,NA,27.39375,26.7604166666667,26.06875,-0.265586934835833,1.91891727778433,1.65333034291667,0.322737419297298,"Summer",0,0,0
"242",249,25.4347916666667,26.23125,0,0,40.8033969383333,39.7782727402083,7.34166666666667,8.29583333333333,NA,27.55625,27.1854166666667,26.4208333333333,-0.462832684892083,2.08109294669167,1.61826026170833,0.222521444685745,"Summer",0,0,0
"243",250,22.6972916666667,23.531875,0,0,52.4997022270833,52.0169436341667,6.94166666666667,8.59375,NA,26.0666666666667,26.2583333333333,26.0916666666667,-0.395590654560417,1.80778104578125,1.41219039127083,0.32525338987446,"Summer",0,0,0
"244",251,22.95375,23.5316666666667,0,0,54.884899251875,55.1935827708333,6.79583333333333,8.7125,NA,26.3333333333333,25.7729166666667,25.58125,-0.541599006454583,1.9150742429,1.37347523645833,0.567510480808137,"Summer",0,0,0
"245",252,21.935625,22.5922916666667,0,0,64.5251206108333,64.7266362172917,6.59583333333333,8.6875,NA,26.19375,26.0166666666667,25.74375,-0.521017999013542,1.59764738673333,1.07662938777917,0.132025113350327,"Summer",0,0,0
"246",253,21.7410416666667,22.088125,0,0,63.3899419595833,65.00022855125,6.43333333333333,8.72916666666667,NA,26.1729166666667,25.9958333333333,25.6291666666667,-0.321715326604792,1.3462205226124,1.02450519595208,0.151339612889102,"Summer",0,0,0
"247",254,21.6214583333333,22.1739583333333,0,0,58.303102439375,59.0278475922917,6.23541666666667,8.8125,NA,25.9479166666667,25.85,25.58125,-0.281743430600625,1.32901851152354,1.04727508098333,0.184594767473774,"Summer",0,0,0
"248",255,23.2808333333333,24.389375,0,0,41.6419646972917,39.9072762404167,6.03333333333333,8.87708333333333,NA,25.7708333333333,25.5333333333333,25.4,-0.04354934928725,1.42580633102292,1.3822569818125,0.257795130498469,"Summer",0,0,0
"249",256,23.725,24.4777083333333,0,0,37.5423972122917,36.8711040704167,5.84166666666667,8.92708333333333,NA,25.5791666666667,25.56875,25.3395833333333,0.387727966314375,1.48314918336875,1.87087714970833,0.380090682722158,"Summer",0,0,0
"250",257,17.3197916666667,17.9904166666667,11.43,15,74.9588096247917,75.28443221375,5.55208333333333,9.27083333333333,NA,23.0666666666667,24.0625,24.9041666666667,0.154011543794583,1.48770898796667,1.64172053179167,0.0955284527059338,"Summer",1,257,1
"251",258,19.41,19.895625,5.842,3,73.6018055622917,74.2026089685417,14.4895833333333,9.79583333333333,NA,21.94375,21.9770833333333,23.5416666666667,0.599984780845625,1.68737605965208,2.28736084041667,1.17747318279745,"Summer",1,258,1
"252",259,19.42,20.2208333333333,0,0,72.1923973060417,71.5103989808333,16.5333333333333,10.06875,NA,21.9979166666667,21.7875,23.0333333333333,0.0601646985410416,2.18778446773604,2.24794916635417,0.925204560321554,"Summer",0,0,0
"253",260,21.650625,22.5597916666667,0,0,47.18539799375,44.9657907372917,14.3666666666667,9.70208333333333,NA,22.6916666666667,21.9729166666667,22.8854166666667,-0.891466955377083,3.14473052811042,2.2532635728125,0.740330759691593,"Summer",0,0,0
"254",261,23.718125,24.8925,0,0,36.1709745266667,33.3804966125,12.275,9.44166666666667,NA,22.4270833333333,22.13125,22.9645833333333,-0.6773408995125,2.70384594354604,2.02650504408333,0.219912553885785,"Summer",0,0,0
"255",262,22.7160416666667,23.9,0,0,35.5724606166667,32.9490913885417,10.6333333333333,9.17916666666667,NA,23,22.7895833333333,23.0979166666667,-0.908339496725,2.59082532206042,1.6824858253125,0.241355611679221,"Summer",0,0,0
"256",263,22.24625,23.3152083333333,0,0,37.9419180954167,35.9576377447917,9.08541666666667,9.18125,NA,23.0083333333333,22.94375,23.0729166666667,-0.803022614833333,2.19847771827708,1.3954551034375,0.214988249614104,"Summer",0,0,0
"257",264,19.889375,20.6927083333333,1.016,1,65.2173558945833,64.5115586814583,8.17916666666667,9.17083333333333,NA,23.23125,23.1479166666667,23.2625,-0.0316764347958333,1.46995317644375,1.43827674167917,0.632816993597648,"Summer",0,0,0
"258",265,19.8889583333333,20.4233333333333,0,0,70.7735501502083,71.70574989,7.65416666666667,9.29166666666667,NA,22.7291666666667,22.6333333333333,23.0708333333333,0.00869569009166665,1.22530248117354,1.2339981712625,0.537506735007305,"Summer",0,0,0
"259",266,21.5752083333333,22.1375,0,0,59.8299595647917,60.237621843125,7.31458333333333,9.225,NA,23.1854166666667,23.0458333333333,23.0520833333333,-0.0791229550004167,1.72991639801292,1.65079344304167,0.443781623630799,"Summer",0,0,0
"260",267,14.5327083333333,15.37,37.465,22,87.1710224408333,85.909624810625,20.8333333333333,19.35625,NA,19.4020833333333,20.7770833333333,22.15625,0.954878264072083,0.570954433621042,1.5258326976875,0.293012362914782,"Summer",1,267,1
"261",268,15.569375,16.6135416666667,3.81,7,80.9250163922917,79.252886560625,19.8083333333333,19.15,NA,18.0104166666667,18.70625,20.3354166666667,0.621527152109375,1.16871561507083,1.790242767125,0.579036740808285,"Summer",0,0,0
"262",269,18.2991666666667,19.103125,0,0,66.573923889375,66.0128510720833,18.1604166666667,16.1979166666667,NA,18.9104166666667,18.95625,19.8666666666667,-0.103457428760417,1.94105179281875,1.8375943640625,0.258478519349371,"Summer",0,0,0
"263",270,17.6027083333333,18.5052083333333,0,0,61.9159305554167,60.5677608633333,16.2645833333333,14.0770833333333,NA,19.10625,19.2395833333333,20.04375,-0.467975705705,2.2046861396875,1.736710434,0.196417612254236,"Summer",0,0,0
"264",271,18.7889583333333,19.6625,0,0,58.2495482708333,57.273671439375,14.9791666666667,13.05625,NA,19.4875,19.4208333333333,20.0854166666667,-0.829274382191667,2.62925960226458,1.79998522016667,0.273097939464622,"Summer",0,0,0
"265",272,20.1610416666667,21.2720833333333,0,0,42.7570827602083,40.5959936733333,13.7854166666667,12.2520833333333,NA,19.8291666666667,19.8479166666667,20.2895833333333,-1.10127999181063,2.9570179160125,1.85573792414583,0.288938827739826,"Summer",0,0,0
"266",273,20.9210416666667,22.2822916666667,0,0,31.7674331204167,28.7978643135208,12.6708333333333,11.7895833333333,NA,20,19.8791666666667,20.3666666666667,-1.21040887284375,3.09018329426667,1.8797744214375,0.342420311492325,"Summer",0,0,0
"267",274,19.104375,20.12125,0,0,38.1973960916667,36.508368875625,11.7291666666667,11.4520833333333,NA,20.0125,19.8875,20.3916666666667,-1.04078497753333,2.66644411429583,1.62565913679167,0.261290589831739,"Summer",0,0,0
"268",275,17.7768421052632,19.0286842105263,0,0,60.8618284831579,58.6667361468421,11.1315789473684,10.8842105263158,NA,20.9052631578947,20.5684210526316,20.7105263157895,0.138275035724737,1.40275580793711,1.54103084368421,0.379723987324022,"Summer",0,0,0
"269",276,21.0779166666667,22.0608333333333,0,0,46.998008881875,45.2580297954167,10.6479166666667,10.50625,NA,21.1645833333333,20.8354166666667,20.8416666666667,-1.19553569498225,2.74988828841042,1.5543525934375,0.195769888266758,"Summer",0,0,0
"270",277,20.2391666666667,21.3741666666667,0.254,1,55.9747146835417,53.6318310710417,10.2479166666667,10.075,NA,21.7020833333333,21.4166666666667,21.2375,-1.36983874109708,2.78324136426042,1.41340262320833,0.131106066578681,"Summer",0,0,0
"271",278,20.7616666666667,22.0345833333333,0,0,41.5194911325,38.694798673125,9.77291666666667,10.0291666666667,NA,21.6208333333333,21.2125,21.2708333333333,-1.73212390059583,3.10840926832917,1.37628536775,0.180010001761404,"Summer",0,0,0
"272",279,21.2795833333333,22.4641666666667,0,0,33.9096051939583,31.98382686875,9.35833333333333,9.95208333333333,NA,21.5145833333333,21.1916666666667,21.35,-1.4552735221125,2.75004201778542,1.2947684956875,0.143981591815149,"Summer",0,0,0
"273",280,21.5445833333333,22.3891666666667,0,0,36.5467555258333,35.6470328777083,9.00833333333333,9.88958333333333,NA,21.63125,21.2020833333333,21.30625,-1.0002734810525,2.38180570874271,1.38153222770833,0.334684338965997,"Summer",0,0,0
"274",281,21.4691666666667,22.2645833333333,0,0,42.6668644522917,42.07388144875,8.82708333333333,9.60416666666667,NA,22.2395833333333,21.9354166666667,21.6125,-1.24973921439375,2.49147102452813,1.24173181008958,0.289249768200021,"Summer",0,0,0
"275",282,19.6033333333333,20.5408333333333,0,0,31.7258257614583,30.3831680539583,8.37916666666667,9.83125,NA,21.08125,21.175,21.4354166666667,-1.36752875790479,2.42763170556875,1.06010294755833,0.242064110726633,"Summer",0,0,0
"276",283,17.7608333333333,18.8110416666667,0,0,30.1222706327083,28.4285870675,8.00833333333333,10.0479166666667,NA,20.14375,20.3104166666667,20.95,-1.38864323157375,2.29168045262917,0.9030372210625,0.158294603389043,"Summer",0,0,0
"277",284,17.1175,17.8325,0,0,28.8937228847917,28.2181293372917,7.80833333333333,10.1833333333333,NA,19.7395833333333,19.6875,20.4791666666667,-0.818747290182292,1.86363366776875,1.04488637762708,0.386483740699632,"Summer",0,0,0
"278",285,17.3541666666667,18.1283333333333,0,0,30.9859416533333,30.4037430439583,7.68125,10.1229166666667,NA,19.8895833333333,19.8270833333333,20.3541666666667,-0.888852828530567,1.86824193398333,0.979389105458333,0.193003949195301,"Summer",0,0,0
"279",286,18.7508333333333,19.9814583333333,0,0,25.4516354985417,23.826587106875,7.4875,10.1875,NA,19.5645833333333,19.5895833333333,20.1208333333333,-0.833224258590417,1.78067822739375,0.947453968841667,0.139122896282318,"Summer",0,0,0
"280",287,17.4727083333333,18.5241666666667,0,0,49.857719766875,49.1652597058333,7.33958333333333,10.2166666666667,NA,19.425,19.4791666666667,20,-0.593398757802292,1.5205481465375,0.92714938873125,0.140769061430364,"Summer",0,0,0
"281",288,18.8204166666667,19.8085416666667,0,0,35.710461384375,34.988345473125,7.29166666666667,10.1916666666667,NA,19.84375,19.5166666666667,19.8916666666667,-0.628458046705021,1.65572651632108,1.02726846944583,0.166257287716571,"Summer",0,0,0
"282",289,19.6652083333333,20.3447916666667,0,0,31.9853094077083,31.696860116875,7.24583333333333,10.0416666666667,NA,20.4875,20.0354166666667,20.1708333333333,-0.13973452263125,1.37176098703292,1.23202646441042,0.287564500526014,"Summer",0,0,0
"283",290,19.5472916666667,20.1660416666667,0,0,39.3992312422917,39.4781610529167,7.08125,9.93541666666667,NA,20.6166666666667,20.43125,20.34375,-0.366647991681458,1.43996338855271,1.07331539687083,0.1917225144336,"Summer",0,0,0
"284",291,16.594375,17.3175,0,0,44.853939736875,45.1419568710417,6.8875,9.93333333333333,NA,20.1895833333333,20.2458333333333,20.4333333333333,-0.669215372906042,1.4848287946775,0.815613421814583,0.211654319882749,"Summer",0,0,0
"285",292,16.220625,17.3639583333333,0,0,30.0260888116667,28.4294921783333,6.60416666666667,10.2708333333333,NA,18.8270833333333,18.975,19.83125,-0.577615415952083,1.1894124611075,0.611797045241667,0.168576800412327,"Summer",0,0,0
"286",293,15.425,16.671875,0,0,23.2582164533333,21.89671203125,6.38125,10.4541666666667,NA,18.2708333333333,18.2520833333333,19.4,-0.576229497316958,1.11877124759813,0.542541750310417,0.0881986685720094,"Summer",0,0,0
"287",294,15.6475,16.9375,0,0,17.4093834251458,16.3114241643958,6.15625,10.5895833333333,NA,17.4791666666667,17.4854166666667,18.8458333333333,-0.5423691383425,1.10937714397143,0.56700800561875,0.176404749283688,"Summer",0,0,0
"288",295,18.0352083333333,19.0925,0,0,14.5860108258333,13.967464891875,6.075,10.575,NA,17.71875,17.5625,18.5708333333333,-0.237153467251875,0.8664937829125,0.62934031561875,0.156338533189256,"Summer",0,0,0
"289",296,18.5070833333333,19.675625,0,0,16.25213498875,15.3894050222917,5.99791666666667,10.54375,NA,17.9479166666667,17.7166666666667,18.53125,-0.183622220129167,0.79375574485625,0.610133524675,0.0934848359538763,"Summer",0,0,0
"290",297,16.285625,17.4045833333333,0,0,16.5880242391667,16.0450824173542,5.85625,10.5645833333333,NA,17.7416666666667,17.5666666666667,18.48125,-0.285359485966042,0.847728020711667,0.562368534735417,0.0963742457081072,"Summer",0,0,0
"291",298,10.2400833333333,10.8966875,0,0,24.8973640547917,25.2294105597917,5.56458333333333,10.7583333333333,NA,16.4520833333333,16.6291666666667,18.0729166666667,0.07986075619375,0.501732450039583,0.58159320625,0.298831348757261,"Summer",0,0,0
"292",299,14.4565,15.7745416666667,0,0,16.0984866180625,15.3800705561667,5.39166666666667,10.9583333333333,NA,15.7833333333333,15.8895833333333,17.3833333333333,-0.0494833910862417,0.591887868571875,0.542404477516667,0.176982342023182,"Summer",0,0,0
"293",300,16.7564583333333,17.670625,0,0,22.3623093375,22.070260440625,5.3625,10.825,NA,16.2291666666667,16.2125,17.2145833333333,0.0161171316498542,0.603558735945167,0.6196758675875,0.131380438173136,"Summer",0,0,0
"294",301,13.5520833333333,14.38625,0,0,29.5335779316667,29.5681246083333,5.36666666666667,10.7458333333333,NA,16.9666666666667,16.7791666666667,17.4791666666667,-0.148788538275208,0.722222018303125,0.573433480020833,0.194950694724625,"Summer",0,0,0
"295",302,12.9012083333333,14.14375,0,0,26.5665034791667,25.694924468125,5.1,10.9354166666667,NA,15.6645833333333,15.9479166666667,17.1520833333333,-0.2124135308675,0.674196857795833,0.461783326989583,0.14310768257775,"Summer",0,0,0
"296",303,9.2131875,10.211125,0,0,17.0630398541667,17.1078289891667,4.90416666666667,11.1729166666667,NA,14.66875,14.91875,16.6270833333333,-0.00984312681891667,0.393836566943958,0.383993440160417,0.169979792486759,"Summer",0,0,0
"297",304,10.0736458333333,10.9567291666667,0,0,10.6249589960833,11.2574110057917,4.775,11.3354166666667,NA,13.9291666666667,14.0666666666667,15.9645833333333,0.0643250276912292,0.268756043801458,0.333081071495833,0.0717163032767385,"Summer",0,0,0
"298",305,14.4623958333333,15.7924583333333,0,0,16.120402093875,15.4013108338125,4.73541666666667,11.2916666666667,NA,14.44375,14.2625,15.6916666666667,0.0744675690729167,0.311965036913958,0.38643260598125,0.115003201805282,"Winter",0,0,0
"299",306,15.3589583333333,16.585,0,0,17.2289744602083,16.5334779647917,4.76041666666667,11.09375,NA,15.4229166666667,15.1958333333333,15.9541666666667,0.105485975175625,0.28830862916125,0.39379460435625,0.0627078176856291,"Winter",0,0,0
"300",307,16.1641666666667,17.4289583333333,0,0,23.5421168035417,22.7691322935417,4.74166666666667,10.9604166666667,NA,15.875,15.84375,16.1708333333333,0.166535570785187,0.255801502453125,0.422337073220833,0.110132099155151,"Winter",0,0,0
"301",308,17.6664583333333,18.7633333333333,0,0,26.8035680872917,26.3279802122917,4.73125,10.8916666666667,NA,16.4354166666667,16.2979166666667,16.4666666666667,0.167601593212917,0.277653673998542,0.44525526723125,0.0901072997856733,"Winter",0,0,0
"302",309,18.0835416666667,19.216875,0,0,39.0286765727083,37.826778406875,4.73333333333333,10.7291666666667,NA,17.3375,16.9916666666667,16.8708333333333,0.333853913550208,0.154056548103542,0.487910461666667,0.240136126715585,"Winter",0,0,0
"303",310,17.0102083333333,18.2472916666667,0,0,44.1714542204167,42.7580109129167,4.5875,10.7333333333333,NA,16.7875,17.1125,17.1666666666667,0.250969721595729,0.234449108983542,0.485418830564583,0.248175580807667,"Winter",0,0,0
"304",311,15.58,16.6641666666667,0,0,42.692961615,42.2293467933333,4.47291666666667,10.8854166666667,NA,16.0604166666667,16.3145833333333,16.7333333333333,-0.0377106497083333,0.392341285428542,0.35463063574375,0.0670743817002188,"Winter",0,0,0
"305",312,14.2964583333333,15.0477083333333,0,0,56.521382198125,58.0911358547917,4.5625,10.7875,NA,16.63125,16.5145833333333,16.81875,0.102670302765208,0.272336179786667,0.375006482527083,0.115594297161734,"Winter",0,0,0
"306",313,15.248125,16.004375,0,0,56.8658675070833,58.2041659408333,4.5625,10.8166666666667,NA,16.78125,16.6145833333333,16.8729166666667,0.06142811911625,0.316368119563729,0.377796238679167,0.131840582941192,"Winter",0,0,0
"307",314,17.1289583333333,18.239375,0,0,46.4998578845833,46.0147463783333,4.55416666666667,10.71875,NA,16.93125,17.0625,17.0708333333333,0.0652552910516667,0.419678529194854,0.484933820225,0.0651126779411848,"Winter",0,0,0
"308",315,15.17875,15.9708333333333,0,0,54.6347283375,55.7555801252083,4.49791666666667,10.7270833333333,NA,16.74375,17.0145833333333,17.0604166666667,0.0811204295074646,0.485629509992333,0.5667499394875,0.199566412560243,"Winter",0,0,0
"309",316,9.2869375,9.71277083333333,0,0,59.3360496514583,62.3567722752083,4.44583333333333,10.85,NA,16.3208333333333,16.4583333333333,17.0354166666667,0.387319183373125,0.178274791487083,0.565593974854167,0.296024500817546,"Winter",0,0,0
"310",317,11.0313541666667,12.1114791666667,0,0,44.6669059802083,44.3895501908333,4.17916666666667,11.19375,NA,14.4291666666667,14.75625,16.2791666666667,0.0336199420154583,0.381161009122917,0.414780951164583,0.151385582241281,"Winter",0,0,0
"311",318,14.6979166666667,15.805625,0,0,28.4345984754167,27.6932106585417,4.17291666666667,11.1604166666667,NA,14.6395833333333,14.7541666666667,15.8375,0.182586167105708,0.182304120475208,0.36489028756875,0.0791446520885263,"Winter",0,0,0
"312",319,13.5458333333333,14.5058333333333,0,0,27.8019457995833,27.6568628347917,4.19583333333333,11.1416666666667,NA,14.7916666666667,15.0229166666667,15.7541666666667,0.0740472546500417,0.205079835820812,0.279127090470833,0.13219285762832,"Winter",0,0,0
"313",320,15.423125,16.6454166666667,0,0,30.2960954570833,29.385895310625,4.20833333333333,11.0895833333333,NA,15.33125,15.2395833333333,15.7645833333333,0.0129560065429583,0.260367846533604,0.273323853089583,0.0878304359952518,"Winter",0,0,0
"314",321,15.473125,16.8166666666667,0,0,25.573105213125,24.68909401,4.08541666666667,11.1083333333333,NA,14.8916666666667,15.1708333333333,15.83125,0.2173895915,0.241179179520833,0.4585687710125,0.119158605570903,"Winter",0,0,0
"315",322,16.8941666666667,18.41375,0,0,20.6641494739583,19.5080226516667,4.06458333333333,11.1583333333333,NA,14.7604166666667,14.9520833333333,15.55,0.293642365259344,0.44766144954375,0.741303814791667,0.159955458728196,"Winter",0,0,0
"316",323,13.900625,14.8808333333333,12.573,14,58.1099720139583,58.18809034125,6,11.11875,NA,14.5604166666667,15.1041666666667,15.6520833333333,0.516396688909792,0.3608149885375,0.87721167746875,0.26564677851037,"Winter",1,323,1
"317",324,10.775,11.5504166666667,0,0,72.112950015625,73.1583778714583,17.0666666666667,12.58125,NA,13.0625,14.04375,15.1104166666667,0.658189405504792,0.245648214898333,0.903837620420833,0.203206706583155,"Winter",0,0,0
"318",325,6.29335416666667,7.04320833333333,18.415,17,87.3837136435417,86.7718021854167,22.3895833333333,25.2520833333333,NA,9.93333333333333,11.8041666666667,13.1625,0.397573986840979,0.284875712595833,0.6824496994375,0.239631205587642,"Winter",1,325,1
"319",326,8.79608,9.45136,0,0,57.6404895956,59.0094077724,17.884,23.416,NA,11.42,11.3,12.564,0.24962007528384,0.422232680096,0.671852755432,0.136106049845468,"Winter",0,0,0
"320",327,9.3820625,10.1239375,0,0,53.3413154083333,54.1644514629167,16.4916666666667,20.9958333333333,NA,10.6520833333333,10.63125,12.3895833333333,0.413636116518792,0.239094845674375,0.652730962185417,0.111837144096516,"Winter",0,0,0
"321",328,11.6127708333333,12.935625,0,0,47.4851861666667,45.6720935566667,15.375,18.9354166666667,NA,10.9895833333333,10.8375,12.4020833333333,0.387979093154167,0.313554236827083,0.701533329995833,0.141496771080193,"Winter",0,0,0
"322",329,11.6004375,12.5633333333333,0,0,42.193284804375,42.014924804375,14.4541666666667,17.7875,NA,10.775,11.1395833333333,12.4041666666667,0.311040791451042,0.368169422479792,0.6792102139625,0.108323369931952,"Winter",0,0,0
"323",330,6.4824375,7.43935416666667,0,0,51.827135995625,51.53206967,13.5395833333333,17.5833333333333,NA,9.78541666666667,10.1416666666667,12.05,0.150237376443125,0.319968860884625,0.470206237335417,0.272753369463656,"Winter",0,0,0
"324",331,6.63377419354839,7.86267741935484,4.826,8,86.7410160480645,85.6086373003226,13.1193548387097,17.6583333333333,NA,8.23225806451613,9.08709677419355,11.4064516129032,0.156200631209355,0.255542169319355,0.41174280053871,0.0293125760851334,"Winter",0,0,0
"325",340,13.6253846153846,14.6134615384615,0,0,48.1265684253846,48.1855758576923,15.8076923076923,22.3769230769231,NA,11.6576923076923,10.8923076923077,11.0076923076923,0.179650320933769,0.203198764135,0.382849085065385,0.101030522350074,"Winter",0,0,0
"326",341,13.5202083333333,14.7875,0,0,45.2322836875,43.9035673445833,15.4645833333333,21.9166666666667,NA,11.0354166666667,11.0416666666667,11.2479166666667,0.0563360178245833,0.301209726985417,0.357545744808333,0.0661072764860887,"Winter",0,0,0
"327",342,10.3902083333333,11.43,2.667,4,72.288798805625,71.5478948060417,15.3958333333333,21.4083333333333,NA,10.7083333333333,11.1770833333333,11.46875,0.132402557962396,0.2810956212375,0.41349817920625,0.199305141313485,"Winter",0,0,0
"328",343,6.30575,7.00554166666667,20.701,16,89.05288946,88.8969578839583,24.93125,19.4270833333333,NA,9.85625,10.5833333333333,11.1979166666667,0.406222209424646,0.197449764702083,0.603671974133333,0.723352018066645,"Winter",1,343,1
"329",344,5.9305625,6.90152083333333,0,0,80.0277246741667,79.6216451841667,20.3625,33.2458333333333,NA,8.95625,9.40833333333333,10.5625,0.281313887454833,0.39000664958,0.671320537014583,0.38253625166422,"Winter",0,0,0
"330",345,7.15110416666667,8.55458333333333,0,0,56.398924339375,53.8951095564583,18.52,40.48,NA,8.09777777777778,8.68222222222222,10.1933333333333,0.455165150108125,0.246791708401875,0.701956858514583,0.135997223449124,"Winter",0,0,0
"331",346,9.90558333333333,11.2768125,0,0,39.752478175,37.911054935,17.56875,33.3854166666667,NA,8.02291666666667,8.35833333333333,9.70208333333333,0.338973539658333,0.384431905389375,0.7234054450375,0.112800399331369,"Winter",0,0,0
"332",347,12.5339791666667,14.12625,0,0,28.3217682872917,25.9695681022917,16.9583333333333,29.5291666666667,NA,8.56458333333333,8.68125,9.70208333333333,0.228912571616667,0.457028861123958,0.685941432764583,0.112509683083537,"Winter",0,0,0
"333",348,11.7004375,13.0866666666667,0,0,44.4426156785417,42.7567144895833,16.43125,26.7854166666667,NA,9.025,9.16875,9.88333333333333,0.142639997592292,0.374419454854417,0.517059452441667,0.107128572310804,"Winter",0,0,0
"334",349,9.359375,10.1932083333333,0,0,51.6091286827083,52.1128070070833,15.8895833333333,25.5208333333333,NA,8.76666666666667,9.19583333333333,9.95833333333333,0.141399623885833,0.33450841077625,0.475908034672917,0.202235089314123,"Winter",0,0,0
"335",350,3.1416875,4.23566666666667,0,0,47.97809705875,46.981194083125,15.2,25.8291666666667,NA,6.96041666666667,7.71666666666667,9.42916666666667,0.107308961147292,0.225851447807917,0.333160408966667,0.17074763055806,"Winter",0,0,0
"336",351,1.57525,2.26685416666667,0,0,28.11194554125,28.5522191960417,14.55,26.5145833333333,NA,5.20208333333333,6.00833333333333,8.43125,0.428807847897083,0.208071355638104,0.636879203527083,0.393485706157232,"Winter",0,0,0
"337",352,2.68035416666667,3.441875,0,0,33.6984081729167,34.3572939797917,14.0958333333333,26.39375,NA,4.30208333333333,5.22708333333333,7.52083333333333,0.805991684917292,0.100280452826021,0.90627213774375,0.438029710225757,"Winter",0,0,0
"338",353,5.5519375,6.63497916666667,0,0,36.078840048125,35.4900588885417,13.9979166666667,25.5,NA,5.00416666666667,5.63541666666667,7.2125,0.199057373259792,0.423012826048458,0.62207019933125,0.159576414408117,"Winter",0,0,0
"339",354,6.7038125,7.95447916666667,0,0,30.2169666797917,29.08092981875,13.8229166666667,24.8666666666667,NA,5.21041666666667,5.7125,7.25,0.154586160913958,0.363286123256042,0.517872284164583,0.118154413044311,"Winter",0,0,0
